08446;THENORGUES                            ;08240;THENORGUES                            
08448;THILAY                                ;08800;THILAY                                
08449;THIN LE MOUTIER                       ;08460;THIN LE MOUTIER                       
08450;THIS                                  ;08090;THIS                                  
08451;LE THOUR                              ;08190;LE THOUR                              
08452;THUGNY TRUGNY                         ;08300;THUGNY TRUGNY                         
08453;TOGES                                 ;08400;TOGES                                 
08454;TOULIGNY                              ;08430;TOULIGNY                              
08455;TOURCELLES CHAUMONT                   ;08400;TOURCELLES CHAUMONT                   
08456;TOURNAVAUX                            ;08800;TOURNAVAUX                            
08457;TOURNES                               ;08090;TOURNES                               
08458;TOURTERON                             ;08130;TOURTERON                             
08459;TREMBLOIS LES CARIGNAN                ;08110;TREMBLOIS LES CARIGNAN                
08460;TREMBLOIS LES ROCROI                  ;08150;TREMBLOIS LES ROCROI                  
08461;VANDY                                 ;08400;VANDY                                 
08462;VAUX CHAMPAGNE                        ;08130;VAUX CHAMPAGNE                        
08463;VAUX EN DIEULET                       ;08240;VAUX EN DIEULET                       
08464;VAUX LES MOURON                       ;08250;VAUX LES MOURON                       
08465;VAUX LES RUBIGNY                      ;08220;VAUX LES RUBIGNY                      
08466;VAUX LES MOUZON                       ;08210;VAUX LES MOUZON                       
08467;VAUX MONTREUIL                        ;08270;VAUX MONTREUIL                        
08468;VAUX VILLAINE                         ;08150;VAUX VILLAINE                         
08469;VENDRESSE                             ;08160;VENDRESSE                             
08470;VERPEL                                ;08240;VERPEL                                
08471;VERRIERES                             ;08390;VERRIERES                             
08472;VIEL ST REMY                          ;08270;VIEL ST REMY                          
08473;VIEUX LES ASFELD                      ;08190;VIEUX LES ASFELD                      
08475;VILLERS CERNAY                        ;08140;VILLERS CERNAY                        
08476;VILLERS DEVANT LE THOUR               ;08190;VILLERS DEVANT LE THOUR               
08477;VILLERS DEVANT MOUZON                 ;08210;VILLERS DEVANT MOUZON                 
08478;VILLERS LE TILLEUL                    ;08430;VILLERS LE TILLEUL                    
08479;VILLERS LE TOURNEUR                   ;08430;VILLERS LE TOURNEUR                   
08480;VILLERS SEMEUSE                       ;08000;VILLERS SEMEUSE                       
08481;VILLERS SUR BAR                       ;08350;VILLERS SUR BAR                       
08482;VILLERS SUR LE MONT                   ;08430;VILLERS SUR LE MONT                   
08483;VILLE SUR LUMES                       ;08440;VILLE SUR LUMES                       
08484;VILLE SUR RETOURNE                    ;08310;VILLE SUR RETOURNE                    
08485;VILLY                                 ;08370;VILLY                                 
08486;VIREUX MOLHAIN                        ;08320;VIREUX MOLHAIN                        
08487;VIREUX WALLERAND                      ;08320;VIREUX WALLERAND                      
08488;VIVIER AU COURT                       ;08440;VIVIER AU COURT                       
08489;VONCQ                                 ;08400;VONCQ                                 
08490;VOUZIERS                              ;08400;VOUZIERS                              
08491;VRIGNE AUX BOIS                       ;08330;VRIGNE AUX BOIS                       
08492;VRIGNE MEUSE                          ;08350;VRIGNE MEUSE                          
08493;VRIZY                                 ;08400;VRIZY                                 
08494;WADELINCOURT                          ;08200;WADELINCOURT                          
08496;WAGNON                                ;08270;WAGNON                                
08497;WARCQ                                 ;08000;WARCQ                                 
08498;WARNECOURT                            ;08090;WARNECOURT                            
08499;WASIGNY                               ;08270;WASIGNY                               
08500;WIGNICOURT                            ;08270;WIGNICOURT                            
08501;WILLIERS                              ;08110;WILLIERS                              
08502;YONCQ                                 ;08210;YONCQ                                 
08503;YVERNAUMONT                           ;08430;YVERNAUMONT                           
09001;AIGUES JUNTES                         ;09240;AIGUES JUNTES                         
09002;AIGUES VIVES                          ;09600;AIGUES VIVES                          
09003;L AIGUILLON                           ;09300;L AIGUILLON                           
09004;ALBIES                                ;09310;ALBIES                                
09005;ALEU                                  ;09320;ALEU                                  
09006;ALLIAT                                ;09400;ALLIAT                                
09007;ALLIERES                              ;09240;ALLIERES                              
09008;ALOS                                  ;09200;ALOS                                  
09009;ALZEN                                 ;09240;ALZEN                                 
09011;ANTRAS                                ;09800;ANTRAS                                
09012;APPY                                  ;09250;APPY                                  
09013;ARABAUX                               ;09000;ARABAUX                               
09014;ARGEIN                                ;09800;ARGEIN                                
09015;ARIGNAC                               ;09400;ARIGNAC                               
09016;ARNAVE                                ;09400;ARNAVE                                
09017;ARRIEN EN BETHMALE                    ;09800;ARRIEN EN BETHMALE                    
09018;ARROUT                                ;09800;ARROUT                                
09019;ARTIGAT                               ;09130;ARTIGAT                               
09020;ARTIGUES                              ;09460;ARTIGUES                              
09021;ARTIX                                 ;09120;ARTIX                                 
09022;ARVIGNA                               ;09100;ARVIGNA                               
09023;ASCOU                                 ;09110;ASCOU                                 
09024;ASTON                                 ;09310;ASTON                                 
09025;AUCAZEIN                              ;09800;AUCAZEIN                              
09026;AUDRESSEIN                            ;09800;AUDRESSEIN                            
09027;AUGIREIN                              ;09800;AUGIREIN                              
09028;AULOS                                 ;09310;AULOS                                 
09029;AULUS LES BAINS                       ;09140;AULUS LES BAINS                       
09030;AUZAT                                 ;09220;AUZAT                                 
09031;AXIAT                                 ;09250;AXIAT                                 
09032;AX LES THERMES                        ;09110;AX LES THERMES                        
09033;BAGERT                                ;09230;BAGERT                                
09034;BALACET                               ;09800;BALACET                               
09035;BALAGUERES                            ;09800;BALAGUERES                            
09037;BARJAC                                ;09230;BARJAC                                
09038;LA BASTIDE DE BESPLAS                 ;09350;LA BASTIDE DE BESPLAS                 
09039;LA BASTIDE DE BOUSIGNAC               ;09500;LA BASTIDE DE BOUSIGNAC               
09040;LA BASTIDE DE LORDAT                  ;09700;LA BASTIDE DE LORDAT                  
09041;LA BASTIDE DU SALAT                   ;09160;LA BASTIDE DU SALAT                   
09042;LA BASTIDE DE SEROU                   ;09240;LA BASTIDE DE SEROU                   
09043;LA BASTIDE SUR L HERS                 ;09600;LA BASTIDE SUR L HERS                 
09044;BAULOU                                ;09000;BAULOU                                
09045;BEDEILHAC ET AYNAT                    ;09400;BEDEILHAC ET AYNAT                    
09046;BEDEILLE                              ;09230;BEDEILLE                              
09047;BELESTA                               ;09300;BELESTA                               
09048;BELLOC                                ;09600;BELLOC                                
09049;BENAC                                 ;09000;BENAC                                 
09050;BENAGUES                              ;09100;BENAGUES                              
09051;BENAIX                                ;09300;BENAIX                                
09052;BESSET                                ;09500;BESSET                                
09053;BESTIAC                               ;09250;BESTIAC                               
09054;BETCHAT                               ;09160;BETCHAT                               
09055;BETHMALE                              ;09800;BETHMALE                              
09056;BEZAC                                 ;09100;BEZAC                                 
09057;BIERT                                 ;09320;BIERT                                 
09058;BOMPAS                                ;09400;BOMPAS                                
09059;BONAC IRAZEIN                         ;09800;BONAC IRAZEIN                         
09060;BONNAC                                ;09100;BONNAC                                
09061;LES BORDES SUR ARIZE                  ;09350;LES BORDES SUR ARIZE                  
09062;LES BORDES SUR LEZ                    ;09800;LES BORDES SUR LEZ                    
09063;LE BOSC                               ;09000;LE BOSC                               
09064;BOUAN                                 ;09310;BOUAN                                 
09065;BOUSSENAC                             ;09320;BOUSSENAC                             
09066;BRASSAC                               ;09000;BRASSAC                               
09067;BRIE                                  ;09700;BRIE                                  
09068;BURRET                                ;09000;BURRET                                
09069;BUZAN                                 ;09800;BUZAN                                 
09070;LES CABANNES                          ;09310;LES CABANNES                          
09071;CADARCET                              ;09240;CADARCET                              
09072;CALZAN                                ;09120;CALZAN                                
09073;CAMARADE                              ;09290;CAMARADE                              
09074;CAMON                                 ;09500;CAMON                                 
09075;CAMPAGNE SUR ARIZE                    ;09350;CAMPAGNE SUR ARIZE                    
09076;CANTE                                 ;09700;CANTE                                 
09077;CAPOULET ET JUNAC                     ;09400;CAPOULET ET JUNAC                     
09078;CARCANIERES                           ;09460;CARCANIERES                           
09079;CARLA BAYLE                           ;09130;CARLA BAYLE                           
09080;CARLA DE ROQUEFORT                    ;09300;CARLA DE ROQUEFORT                    
09081;LE CARLARET                           ;09100;LE CARLARET                           
09082;CASTELNAU DURBAN                      ;09420;CASTELNAU DURBAN                      
09083;CASTERAS                              ;09130;CASTERAS                              
09084;CASTEX                                ;09350;CASTEX                                
09085;CASTILLON EN COUSERANS                ;09800;CASTILLON EN COUSERANS                
09086;CAUMONT                               ;09160;CAUMONT                               
09087;CAUSSOU                               ;09250;CAUSSOU                               
09088;CAYCHAX                               ;09250;CAYCHAX                               
09089;CAZALS DES BAYLES                     ;09500;CAZALS DES BAYLES                     
09090;CAZAUX                                ;09120;CAZAUX                                
09091;CAZAVET                               ;09160;CAZAVET                               
09092;CAZENAVE SERRES ET ALLENS             ;09400;CAZENAVE SERRES ET ALLENS             
09093;CELLES                                ;09000;CELLES                                
09094;CERIZOLS                              ;09230;CERIZOLS                              
09095;CESCAU                                ;09800;CESCAU                                
09096;CHATEAU VERDUN                        ;09310;CHATEAU VERDUN                        
09097;CLERMONT                              ;09420;CLERMONT                              
09098;CONTRAZY                              ;09230;CONTRAZY                              
09099;COS                                   ;09000;COS                                   
09100;COUFLENS                              ;09140;COUFLENS                              
09101;COUSSA                                ;09120;COUSSA                                
09102;COUTENS                               ;09500;COUTENS                               
09103;CRAMPAGNA                             ;09120;CRAMPAGNA                             
09104;DALOU                                 ;09120;DALOU                                 
09105;DAUMAZAN SUR ARIZE                    ;09350;DAUMAZAN SUR ARIZE                    
09106;DREUILHE                              ;09300;DREUILHE                              
09107;DUN                                   ;09600;DUN                                   
09108;DURBAN SUR ARIZE                      ;09240;DURBAN SUR ARIZE                      
09109;DURFORT                               ;09130;DURFORT                               
09110;ENCOURTIECH                           ;09200;ENCOURTIECH                           
09111;ENGOMER                               ;09800;ENGOMER                               
09113;ERCE                                  ;09140;ERCE                                  
09114;ERP                                   ;09200;ERP                                   
09115;ESCLAGNE                              ;09600;ESCLAGNE                              
09116;ESCOSSE                               ;09100;ESCOSSE                               
09117;ESPLAS                                ;09700;ESPLAS                                
09118;ESPLAS DE SEROU                       ;09420;ESPLAS DE SEROU                       
09119;EYCHEIL                               ;09200;EYCHEIL                               
09120;FABAS                                 ;09230;FABAS                                 
09121;FERRIERES SUR ARIEGE                  ;09000;FERRIERES SUR ARIEGE                  
09122;FOIX                                  ;09000;FOIX                                  
09123;FORNEX                                ;09350;FORNEX                                
09124;LE FOSSAT                             ;09130;LE FOSSAT                             
09125;FOUGAX ET BARRINEUF                   ;09300;FOUGAX ET BARRINEUF                   
09126;FREYCHENET                            ;09300;FREYCHENET                            
09127;GABRE                                 ;09290;GABRE                                 
09128;GAJAN                                 ;09190;GAJAN                                 
09129;GALEY                                 ;09800;GALEY                                 
09130;GANAC                                 ;09000;GANAC                                 
09131;GARANOU                               ;09250;GARANOU                               
09132;GAUDIES                               ;09700;GAUDIES                               
09133;GENAT                                 ;09400;GENAT                                 
09134;GESTIES                               ;09220;GESTIES                               
09135;GOULIER                               ;09220;GOULIER                               
09136;GOURBIT                               ;09400;GOURBIT                               
09137;GUDAS                                 ;09120;GUDAS                                 
09138;L HERM                                ;09000;L HERM                                
09139;L HOSPITALET PRES L ANDORRE           ;09390;L HOSPITALET PRES L ANDORRE           
09140;IGNAUX                                ;09110;IGNAUX                                
09141;ILLARTEIN                             ;09800;ILLARTEIN                             
09142;ILHAT                                 ;09300;ILHAT                                 
09143;ILLIER ET LARAMADE                    ;09220;ILLIER ET LARAMADE                    
09145;LES ISSARDS                           ;09100;LES ISSARDS                           
09146;JUSTINIAC                             ;09700;JUSTINIAC                             
09147;LABATUT                               ;09700;LABATUT                               
09148;LACAVE                                ;09160;LACAVE                                
09149;LACOURT                               ;09200;LACOURT                               
09150;LAGARDE                               ;09500;LAGARDE                               
09151;LANOUX                                ;09130;LANOUX                                
09152;LAPEGE                                ;09400;LAPEGE                                
09153;LAPENNE                               ;09500;LAPENNE                               
09154;LARBONT                               ;09240;LARBONT                               
09155;LARCAT                                ;09310;LARCAT                                
09156;LARNAT                                ;09310;LARNAT                                
09157;LAROQUE D OLMES                       ;09600;LAROQUE D OLMES                       
09158;LASSERRE                              ;09230;LASSERRE                              
09159;LASSUR                                ;09310;LASSUR                                
09160;LAVELANET                             ;09300;LAVELANET                             
09161;LERAN                                 ;09600;LERAN                                 
09162;LERCOUL                               ;09220;LERCOUL                               
09163;LESCOUSSE                             ;09100;LESCOUSSE                             
09164;LESCURE                               ;09420;LESCURE                               
09165;LESPARROU                             ;09300;LESPARROU                             
09166;LEYCHERT                              ;09300;LEYCHERT                              
09167;LEZAT SUR LEZE                        ;09210;LEZAT SUR LEZE                        
09168;LIEURAC                               ;09300;LIEURAC                               
09169;LIMBRASSAC                            ;09600;LIMBRASSAC                            
09170;LISSAC                                ;09700;LISSAC                                
09171;LORDAT                                ;09250;LORDAT                                
09172;LOUBAUT                               ;09350;LOUBAUT                               
09173;LOUBENS                               ;09120;LOUBENS                               
09174;LOUBIERES                             ;09000;LOUBIERES                             
09175;LUDIES                                ;09100;LUDIES                                
09176;LUZENAC                               ;09250;LUZENAC                               
09177;MADIERE                               ;09100;MADIERE                               
09178;MALEGOUDE                             ;09500;MALEGOUDE                             
09179;MALLEON                               ;09120;MALLEON                               
09180;MANSES                                ;09500;MANSES                                
09181;LE MAS D AZIL                         ;09290;LE MAS D AZIL                         
09182;MASSAT                                ;09320;MASSAT                                
09183;MAUVEZIN DE PRAT                      ;09160;MAUVEZIN DE PRAT                      
09184;MAUVEZIN DE STE CROIX                 ;09230;MAUVEZIN DE STE CROIX                 
09185;MAZERES                               ;09270;MAZERES                               
09186;MERAS                                 ;09350;MERAS                                 
09187;MERCENAC                              ;09160;MERCENAC                              
09188;MERCUS GARRABET                       ;09400;MERCUS GARRABET                       
09189;MERENS LES VALS                       ;09110;MERENS LES VALS                       
09190;MERIGON                               ;09230;MERIGON                               
09192;MIGLOS                                ;09400;MIGLOS                                
09193;MIJANES                               ;09460;MIJANES                               
09194;MIREPOIX                              ;09500;MIREPOIX                              
09195;MONESPLE                              ;09130;MONESPLE                              
09196;MONTAGAGNE                            ;09240;MONTAGAGNE                            
09197;MONTAILLOU                            ;09110;MONTAILLOU                            
09198;MONTARDIT                             ;09230;MONTARDIT                             
09199;MONTAUT                               ;09700;MONTAUT                               
09200;MONTBEL                               ;09600;MONTBEL                               
09201;MONTEGUT EN COUSERANS                 ;09200;MONTEGUT EN COUSERANS                 
09202;MONTEGUT PLANTAUREL                   ;09120;MONTEGUT PLANTAUREL                   
09203;MONTELS                               ;09240;MONTELS                               
09204;MONTESQUIEU AVANTES                   ;09200;MONTESQUIEU AVANTES                   
09205;MONTFA                                ;09350;MONTFA                                
09206;MONTFERRIER                           ;09300;MONTFERRIER                           
09207;MONTGAILLARD                          ;09330;MONTGAILLARD                          
09208;MONTGAUCH                             ;09160;MONTGAUCH                             
09209;MONTJOIE EN COUSERANS                 ;09200;MONTJOIE EN COUSERANS                 
09210;MONTOULIEU                            ;09000;MONTOULIEU                            
09211;MONTSEGUR                             ;09300;MONTSEGUR                             
09212;MONTSERON                             ;09240;MONTSERON                             
09213;MOULIN NEUF                           ;09500;MOULIN NEUF                           
09214;MOULIS                                ;09200;MOULIS                                
09215;NALZEN                                ;09300;NALZEN                                
09216;NESCUS                                ;09240;NESCUS                                
09217;NIAUX                                 ;09400;NIAUX                                 
09218;ORGEIX                                ;09110;ORGEIX                                
09219;ORGIBET                               ;09800;ORGIBET                               
09220;ORLU                                  ;09110;ORLU                                  
09221;ORNOLAC USSAT LES BAINS               ;09400;ORNOLAC USSAT LES BAINS               
09222;ORUS                                  ;09220;ORUS                                  
09223;OUST                                  ;09140;OUST                                  
09224;PAILHES                               ;09130;PAILHES                               
09225;PAMIERS                               ;09100;PAMIERS                               
09226;PECH                                  ;09310;PECH                                  
09227;PEREILLE                              ;09300;PEREILLE                              
09228;PERLES ET CASTELET                    ;09110;PERLES ET CASTELET                    
09229;LE PEYRAT                             ;09600;LE PEYRAT                             
09230;LE PLA                                ;09460;LE PLA                                
09231;LE PORT                               ;09320;LE PORT                               
09232;PRADES                                ;09110;PRADES                                
09233;PRADETTES                             ;09600;PRADETTES                             
09234;PRADIERES                             ;09000;PRADIERES                             
09235;PRAT BONREPAUX                        ;09160;PRAT BONREPAUX                        
09236;PRAYOLS                               ;09000;PRAYOLS                               
09237;LE PUCH                               ;09460;LE PUCH                               
09238;LES PUJOLS                            ;09100;LES PUJOLS                            
09239;QUERIGUT                              ;09460;QUERIGUT                              
09240;QUIE                                  ;09400;QUIE                                  
09241;RABAT LES TROIS SEIGNEURS             ;09400;RABAT LES TROIS SEIGNEURS             
09242;RAISSAC                               ;09300;RAISSAC                               
09243;REGAT                                 ;09600;REGAT                                 
09244;RIEUCROS                              ;09500;RIEUCROS                              
09245;RIEUX DE PELLEPORT                    ;09120;RIEUX DE PELLEPORT                    
09246;RIMONT                                ;09420;RIMONT                                
09247;RIVERENERT                            ;09200;RIVERENERT                            
09249;ROQUEFIXADE                           ;09300;ROQUEFIXADE                           
09250;ROQUEFORT LES CASCADES                ;09300;ROQUEFORT LES CASCADES                
09251;ROUMENGOUX                            ;09500;ROUMENGOUX                            
09252;ROUZE                                 ;09460;ROUZE                                 
09253;SABARAT                               ;09350;SABARAT                               
09254;ST AMADOU                             ;09100;ST AMADOU                             
09255;ST AMANS                              ;09100;ST AMANS                              
09256;ST BAUZEIL                            ;09120;ST BAUZEIL                            
09257;STE CROIX VOLVESTRE                   ;09230;STE CROIX VOLVESTRE                   
09258;ST FELIX DE RIEUTORD                  ;09120;ST FELIX DE RIEUTORD                  
09259;ST FELIX DE TOURNEGAT                 ;09500;ST FELIX DE TOURNEGAT                 
09260;STE FOI                               ;09500;STE FOI                               
09261;ST GIRONS                             ;09200;ST GIRONS                             
09262;ST JEAN D AIGUES VIVES                ;09300;ST JEAN D AIGUES VIVES                
09263;ST JEAN DU CASTILLONNAIS              ;09800;ST JEAN DU CASTILLONNAIS              
09264;ST JEAN DE VERGES                     ;09000;ST JEAN DE VERGES                     
09265;ST JEAN DU FALGA                      ;09100;ST JEAN DU FALGA                      
09266;ST JULIEN DE GRAS CAPOU               ;09500;ST JULIEN DE GRAS CAPOU               
09267;ST LARY                               ;09800;ST LARY                               
09268;ST LIZIER                             ;09190;ST LIZIER                             
09269;ST MARTIN DE CARALP                   ;09000;ST MARTIN DE CARALP                   
09270;ST MARTIN D OYDES                     ;09100;ST MARTIN D OYDES                     
09271;ST MICHEL                             ;09100;ST MICHEL                             
09272;ST PAUL DE JARRAT                     ;09000;ST PAUL DE JARRAT                     
09273;ST PIERRE DE RIVIERE                  ;09000;ST PIERRE DE RIVIERE                  
09274;ST QUENTIN LA TOUR                    ;09500;ST QUENTIN LA TOUR                    
09275;ST QUIRC                              ;09700;ST QUIRC                              
09276;ST VICTOR ROUZAUD                     ;09100;ST VICTOR ROUZAUD                     
09277;ST YBARS                              ;09210;ST YBARS                              
09279;SALSEIN                               ;09800;SALSEIN                               
09280;SAURAT                                ;09400;SAURAT                                
09281;SAUTEL                                ;09300;SAUTEL                                
09282;SAVERDUN                              ;09700;SAVERDUN                              
09283;SAVIGNAC LES ORMEAUX                  ;09110;SAVIGNAC LES ORMEAUX                  
09284;SEGURA                                ;09120;SEGURA                                
09285;SEIX                                  ;09140;SEIX                                  
09286;SEM                                   ;09220;SEM                                   
09287;SENCONAC                              ;09250;SENCONAC                              
09289;LORP SENTARAILLE                      ;09190;LORP SENTARAILLE                      
09290;SENTEIN                               ;09800;SENTEIN                               
09291;SENTENAC D OUST                       ;09140;SENTENAC D OUST                       
09292;SENTENAC DE SEROU                     ;09240;SENTENAC DE SEROU                     
09293;SERRES SUR ARGET                      ;09000;SERRES SUR ARGET                      
09294;SIEURAS                               ;09130;SIEURAS                               
09295;SIGUER                                ;09220;SIGUER                                
09296;SINSAT                                ;09310;SINSAT                                
09297;SOR                                   ;09800;SOR                                   
09298;SORGEAT                               ;09110;SORGEAT                               
09299;SOUEIX ROGALLE                        ;09140;SOUEIX ROGALLE                        
09300;SOULA                                 ;09000;SOULA                                 
09301;SOULAN                                ;09320;SOULAN                                
09302;SUC ET SENTENAC                       ;09220;SUC ET SENTENAC                       
09303;SURBA                                 ;09400;SURBA                                 
09304;SUZAN                                 ;09240;SUZAN                                 
09305;TABRE                                 ;09600;TABRE                                 
09306;TARASCON SUR ARIEGE                   ;09400;TARASCON SUR ARIEGE                   
09307;TAURIGNAN CASTET                      ;09160;TAURIGNAN CASTET                      
09308;TAURIGNAN VIEUX                       ;09190;TAURIGNAN VIEUX                       
09309;TEILHET                               ;09500;TEILHET                               
09310;THOUARS SUR ARIZE                     ;09350;THOUARS SUR ARIZE                     
09311;TIGNAC                                ;09110;TIGNAC                                
09312;LA TOUR DU CRIEU                      ;09100;LA TOUR DU CRIEU                      
09313;TOURTOUSE                             ;09230;TOURTOUSE                             
09314;TOURTROL                              ;09500;TOURTROL                              
09315;TREMOULET                             ;09700;TREMOULET                             
09316;TROYE D ARIEGE                        ;09500;TROYE D ARIEGE                        
09317;UCHENTEIN                             ;09800;UCHENTEIN                             
09318;UNAC                                  ;09250;UNAC                                  
09319;UNZENT                                ;09100;UNZENT                                
09320;URS                                   ;09310;URS                                   
09321;USSAT                                 ;09400;USSAT                                 
09322;USTOU                                 ;09140;USTOU                                 
09323;VALS                                  ;09500;VALS                                  
09324;VARILHES                              ;09120;VARILHES                              
09325;VAYCHIS                               ;09110;VAYCHIS                               
09326;VEBRE                                 ;09310;VEBRE                                 
09327;VENTENAC                              ;09120;VENTENAC                              
09328;VERDUN                                ;09310;VERDUN                                
09329;VERNAJOUL                             ;09000;VERNAJOUL                             
09330;VERNAUX                               ;09250;VERNAUX                               
09331;LE VERNET                             ;09700;LE VERNET                             
09332;VERNIOLLE                             ;09340;VERNIOLLE                             
09334;VICDESSOS                             ;09220;VICDESSOS                             
09335;VILLENEUVE                            ;09800;VILLENEUVE                            
09336;VILLENEUVE D OLMES                    ;09300;VILLENEUVE D OLMES                    
09338;VILLENEUVE DU LATOU                   ;09130;VILLENEUVE DU LATOU                   
09339;VILLENEUVE DU PAREAGE                 ;09100;VILLENEUVE DU PAREAGE                 
09340;VIRA                                  ;09120;VIRA                                  
09341;VIVIES                                ;09500;VIVIES                                
09342;STE SUZANNE                           ;09130;STE SUZANNE                           
10002;AILLEVILLE                            ;10200;AILLEVILLE                            
10003;AIX EN OTHE                           ;10160;AIX EN OTHE                           
10004;ALLIBAUDIERES                         ;10700;ALLIBAUDIERES                         
10005;AMANCE                                ;10140;AMANCE                                
10006;ARCIS SUR AUBE                        ;10700;ARCIS SUR AUBE                        
10007;ARCONVILLE                            ;10200;ARCONVILLE                            
10008;ARGANCON                              ;10140;ARGANCON                              
10009;ARRELLES                              ;10340;ARRELLES                              
10010;ARREMBECOURT                          ;10330;ARREMBECOURT                          
10011;ARRENTIERES                           ;10200;ARRENTIERES                           
10012;ARSONVAL                              ;10200;ARSONVAL                              
10013;ASSENAY                               ;10320;ASSENAY                               
10014;ASSENCIERES                           ;10220;ASSENCIERES                           
10015;AUBETERRE                             ;10150;AUBETERRE                             
10017;AULNAY                                ;10240;AULNAY                                
10018;AUXON                                 ;10130;AUXON                                 
10019;VAL D AUZON                           ;10220;VAL D AUZON                           
10020;AVANT LES MARCILLY                    ;10400;AVANT LES MARCILLY                    
10021;AVANT LES RAMERUPT                    ;10240;AVANT LES RAMERUPT                    
10022;AVIREY LINGEY                         ;10340;AVIREY LINGEY                         
10023;AVON LA PEZE                          ;10290;AVON LA PEZE                          
10024;AVREUIL                               ;10130;AVREUIL                               
10025;BAGNEUX LA FOSSE                      ;10340;BAGNEUX LA FOSSE                      
10026;BAILLY LE FRANC                       ;10330;BAILLY LE FRANC                       
10027;BALIGNICOURT                          ;10330;BALIGNICOURT                          
10028;BALNOT LA GRANGE                      ;10210;BALNOT LA GRANGE                      
10029;BALNOT SUR LAIGNES                    ;10110;BALNOT SUR LAIGNES                    
10030;BARBEREY ST SULPICE                   ;10600;BARBEREY ST SULPICE                   
10031;BARBUISE                              ;10400;BARBUISE                              
10032;BAROVILLE                             ;10200;BAROVILLE                             
10033;BAR SUR AUBE                          ;10200;BAR SUR AUBE                          
10034;BAR SUR SEINE                         ;10110;BAR SUR SEINE                         
10035;BAYEL                                 ;10310;BAYEL                                 
10037;BERCENAY EN OTHE                      ;10190;BERCENAY EN OTHE                      
10038;BERCENAY LE HAYER                     ;10290;BERCENAY LE HAYER                     
10039;BERGERES                              ;10200;BERGERES                              
10040;BERNON                                ;10130;BERNON                                
10041;BERTIGNOLLES                          ;10110;BERTIGNOLLES                          
10042;BERULLE                               ;10160;BERULLE                               
10043;BESSY                                 ;10170;BESSY                                 
10044;BETIGNICOURT                          ;10500;BETIGNICOURT                          
10045;BEUREY                                ;10140;BEUREY                                
10046;BLAINCOURT SUR AUBE                   ;10500;BLAINCOURT SUR AUBE                   
10047;BLIGNICOURT                           ;10500;BLIGNICOURT                           
10048;BLIGNY                                ;10200;BLIGNY                                
10049;LES BORDES AUMONT                     ;10800;LES BORDES AUMONT                     
10050;BOSSANCOURT                           ;10140;BOSSANCOURT                           
10051;BOUILLY                               ;10320;BOUILLY                               
10052;BOULAGES                              ;10380;BOULAGES                              
10053;BOURANTON                             ;10270;BOURANTON                             
10054;BOURDENAY                             ;10290;BOURDENAY                             
10055;BOURGUIGNONS                          ;10110;BOURGUIGNONS                          
10056;BOUY LUXEMBOURG                       ;10220;BOUY LUXEMBOURG                       
10057;BOUY SUR ORVIN                        ;10400;BOUY SUR ORVIN                        
10058;BRAGELOGNE BEAUVOIR                   ;10340;BRAGELOGNE BEAUVOIR                   
10059;BRAUX                                 ;10500;BRAUX                                 
10060;BREVIANDES                            ;10450;BREVIANDES                            
10061;BREVONNES                             ;10220;BREVONNES                             
10062;BRIEL SUR BARSE                       ;10140;BRIEL SUR BARSE                       
10063;BRIENNE LA VIEILLE                    ;10500;BRIENNE LA VIEILLE                    
10064;BRIENNE LE CHATEAU                    ;10500;BRIENNE LE CHATEAU                    
10065;BRILLECOURT                           ;10240;BRILLECOURT                           
10066;BUCEY EN OTHE                         ;10190;BUCEY EN OTHE                         
10067;BUCHERES                              ;10800;BUCHERES                              
10068;BUXEUIL                               ;10110;BUXEUIL                               
10069;BUXIERES SUR ARCE                     ;10110;BUXIERES SUR ARCE                     
10070;CELLES SUR OURCE                      ;10110;CELLES SUR OURCE                      
10071;CHACENAY                              ;10110;CHACENAY                              
10072;LA CHAISE                             ;10500;LA CHAISE                             
10073;CHALETTE SUR VOIRE                    ;10500;CHALETTE SUR VOIRE                    
10074;CHAMOY                                ;10130;CHAMOY                                
10075;CHAMPFLEURY                           ;10700;CHAMPFLEURY                           
10076;CHAMPIGNOL LEZ MONDEVILLE             ;10200;CHAMPIGNOL LEZ MONDEVILLE             
10077;CHAMPIGNY SUR AUBE                    ;10700;CHAMPIGNY SUR AUBE                    
10078;CHAMP SUR BARSE                       ;10140;CHAMP SUR BARSE                       
10079;CHANNES                               ;10340;CHANNES                               
10080;CHAOURCE                              ;10210;CHAOURCE                              
10081;LA CHAPELLE ST LUC                    ;10600;LA CHAPELLE ST LUC                    
10082;CHAPELLE VALLON                       ;10700;CHAPELLE VALLON                       
10083;CHAPPES                               ;10260;CHAPPES                               
10084;CHARMONT SOUS BARBUISE                ;10150;CHARMONT SOUS BARBUISE                
10085;CHARMOY                               ;10290;CHARMOY                               
10086;CHARNY LE BACHOT                      ;10380;CHARNY LE BACHOT                      
10087;CHASEREY                              ;10210;CHASEREY                              
10089;CHATRES                               ;10510;CHATRES                               
10090;CHAUCHIGNY                            ;10170;CHAUCHIGNY                            
10091;CHAUDREY                              ;10240;CHAUDREY                              
10092;CHAUFFOUR LES BAILLY                  ;10110;CHAUFFOUR LES BAILLY                  
10093;CHAUMESNIL                            ;10500;CHAUMESNIL                            
10094;CHAVANGES                             ;10330;CHAVANGES                             
10095;LE CHENE                              ;10700;LE CHENE                              
